date;quarter;department;day;team;targeted_productivity;smv;total_work;wip;over_time;incentive;idle_time;idle_men;no_of_style_change;no_of_workers;actual_productivity
01/27/2015;Quarter4;sweing;Tuesday;10;;22.52;22092.0;1134.0;6720;70;0.0;0;No;56;0.900129762
01/27/2015;Quarter4;finishing;Tuesday;3;;3.94;4568.0;;1440;0;0.0;0;No;12;0.861875
01/27/2015;Quarter4;sweing;Tuesday;4;;22.52;13580.0;1106.0;6780;60;0.0;0;No;57;0.850312684
01/27/2015;Quarter4;finishing;Tuesday;8;;3.94;13312.0;;960;0;0.0;0;No;8;0.845458333
01/27/2015;Quarter4;finishing;Tuesday;12;;4.15;18661.0;;1080;0;0.0;0;No;9;0.823555556
01/27/2015;Quarter4;finishing;Tuesday;7;;4.15;19319.0;;960;0;0.0;0;No;8;0.803541667
01/27/2015;Quarter4;sweing;Tuesday;1;;22.94;12172.0;1871.0;6960;55;0.0;0;No;58;0.800263218
01/27/2015;Quarter4;finishing;Tuesday;2;;3.94;24195.0;;1200;0;0.0;0;No;10;0.788
01/27/2015;Quarter4;finishing;Tuesday;1;;3.94;24942.0;;1200;0;0.0;0;No;10;0.77815
01/27/2015;Quarter4;sweing;Tuesday;9;;29.12;23104.0;1294.0;6960;50;0.0;0;No;58;0.700386207
01/27/2015;Quarter4;sweing;Tuesday;12;;15.26;11975.0;1462.0;4080;40;0.0;0;No;34;0.700164706
01/27/2015;Quarter4;sweing;Tuesday;8;;15.09;19593.0;976.0;240;23;0.0;0;No;52;0.650307143
01/27/2015;Quarter4;sweing;Tuesday;6;;30.4;16475.0;338.0;3840;34;0.0;0;No;32;0.622828125
01/27/2015;Quarter4;finishing;Tuesday;6;;2.9;10462.0;;960;0;0.0;0;No;8;0.6225
01/27/2015;Quarter4;sweing;Tuesday;5;;20.79;8145.0;1455.0;6960;30;0.0;0;No;58;0.500035345
01/27/2015;Quarter4;sweing;Tuesday;11;;48.18;23839.0;1282.0;6480;23;0.0;0;No;54;0.37046657
01/28/2015;Quarter4;sweing;Wednesday;2;;22.52;1997.0;1559.0;6840;90;0.0;0;No;57;1.000230409
01/28/2015;Quarter4;sweing;Wednesday;3;;22.52;14890.0;1350.0;6840;113;0.0;0;No;57;1.000230409
01/28/2015;Quarter4;finishing;Wednesday;6;;2.9;5561.0;;1800;0;0.0;0;No;15;0.977555556
01/28/2015;Quarter4;finishing;Wednesday;1;;3.94;22060.0;;1200;0;0.0;0;No;10;0.9456
01/28/2015;Quarter4;finishing;Wednesday;2;;3.94;11486.0;;1800;0;0.0;0;No;15;0.902222222
01/28/2015;Quarter4;sweing;Wednesday;10;;22.52;4190.0;1175.0;6720;60;0.0;0;No;56;0.850532143
01/28/2015;Quarter4;sweing;Wednesday;1;;22.94;23363.0;1868.0;6960;81;0.0;0;No;58;0.850362069
01/28/2015;Quarter4;finishing;Wednesday;10;;3.94;19725.0;;1200;0;0.0;0;No;10;0.840533333
01/28/2015;Quarter4;sweing;Wednesday;5;;20.79;24618.0;1045.0;6960;88;0.0;0;No;58;0.800534483
01/28/2015;Quarter4;sweing;Wednesday;4;;22.52;2468.0;1342.0;6780;50;0.0;0;No;57;0.800489676
01/28/2015;Quarter4;finishing;Wednesday;12;;4.08;20372.0;;1080;0;0.0;0;No;9;0.755555556
01/28/2015;Quarter4;sweing;Wednesday;9;;29.12;9257.0;1340.0;6960;63;0.0;0;No;58;0.750593103
01/28/2015;Quarter4;sweing;Wednesday;12;;15.26;21007.0;1429.0;3600;45;0.0;0;No;35;0.750283333
01/28/2015;Quarter4;finishing;Wednesday;4;;4.3;12531.0;;1440;0;0.0;0;No;12;0.722638889
01/28/2015;Quarter4;finishing;Wednesday;8;;4.15;16071.0;;960;0;0.0;0;No;8;0.553333333
01/28/2015;Quarter4;sweing;Wednesday;11;;20.1;4640.0;1413.0;5880;46;0.0;0;No;54;0.500567308
01/28/2015;Quarter4;sweing;Wednesday;8;;38.09;19113.0;336.0;6240;0;0.0;0;No;52;0.467693269
01/28/2015;Quarter4;sweing;Wednesday;6;;18.79;6649.0;511.0;1800;23;0.0;0;No;32;0.437995338
01/28/2015;Quarter4;finishing;Wednesday;7;;3.94;8322.0;;960;0;0.0;0;No;8;0.406354167
01/28/2015;Quarter4;sweing;Wednesday;7;;23.54;5566.0;958.0;6600;0;0.0;0;No;55;0.285333333
01/28/2015;Quarter4;finishing;Wednesday;11;;2.9;15021.0;;960;0;0.0;0;No;8;0.259375
01/29/2015;Quarter5;sweing;Thursday;2;;22.52;5140.0;1416.0;6840;113;0.0;0;No;57;1.000230409
01/29/2015;Quarter5;finishing;Thursday;4;;4.3;4443.0;;1200;0;0.0;0;No;10;0.989
01/29/2015;Quarter5;sweing;Thursday;3;;22.52;20003.0;1287.0;6840;100;0.0;0;No;57;0.950185965
01/29/2015;Quarter5;sweing;Thursday;4;;22.52;4115.0;1444.0;6900;88;0.0;0;No;58;0.9008
01/29/2015;Quarter5;sweing;Thursday;10;;22.52;1499.0;1088.0;6720;88;0.0;0;No;56;0.900129762
01/29/2015;Quarter5;finishing;Thursday;6;;2.9;6570.0;;1200;0;0.0;0;No;10;0.899
01/29/2015;Quarter5;finishing;Thursday;8;;4.15;16255.0;;960;0;0.0;0;No;8;0.877552083
01/29/2015;Quarter5;finishing;Thursday;11;;2.9;4292.0;;960;0;0.0;0;No;8;0.864583333
01/29/2015;Quarter5;finishing;Thursday;10;;3.94;7270.0;;1200;0;0.0;0;No;10;0.85695
01/29/2015;Quarter5;finishing;Thursday;1;;3.94;;;1200;0;0.0;0;No;10;0.853666667
01/29/2015;Quarter5;sweing;Thursday;1;;22.94;;1579.0;6960;81;0.0;0;No;58;0.850362069
01/29/2015;Quarter5;sweing;Thursday;9;;29.12;7686.0;1170.0;6960;53;0.0;0;No;58;0.850170115
01/29/2015;Quarter5;sweing;Thursday;5;;20.79;18948.0;1015.0;7080;81;0.0;0;No;59;0.800473729
01/29/2015;Quarter5;finishing;Thursday;2;;3.94;19233.0;;1200;0;0.0;0;No;10;0.773333333
01/29/2015;Quarter5;sweing;Thursday;12;;15.26;3536.0;1436.0;4200;45;0.0;0;No;35;0.750646667
01/29/2015;Quarter5;finishing;Thursday;12;;4.08;14568.0;;1080;0;0.0;0;No;9;0.634666667
01/29/2015;Quarter5;sweing;Thursday;11;;20.1;19105.0;1601.0;;46;0.0;0;No;51;0.60059761
01/29/2015;Quarter5;sweing;Thursday;6;;18.79;5811.0;717.0;;23;0.0;0;No;33;0.500117677
01/29/2015;Quarter5;finishing;Thursday;3;;3.94;20446.0;;;0;0.0;0;No;8;0.4925
01/29/2015;Quarter5;sweing;Thursday;7;;23.54;4275.0;830.0;;0;0.0;0;No;55;0.48792
01/31/2015;Quarter5;sweing;Saturday;3;;22.52;15354.0;1136.0;;113;0.0;0;No;58;1.000457471
01/31/2015;Quarter5;;Saturday;2;;22.52;18445.0;1397.0;6840;113;0.0;0;No;57;1.000230409
01/31/2015;Quarter5;;Saturday;2;;3.94;13535.0;;1200;0;0.0;0;No;10;0.971866667
01/31/2015;Quarter5;;Saturday;3;;3.94;16246.0;;960;0;0.0;0;No;8;0.971866667
01/31/2015;Quarter5;finishing;Saturday;4;;3.94;4016.0;;1200;0;0.0;0;No;10;0.971866667
01/31/2015;Quarter5;finishing;Saturday;10;;3.94;8343.0;;1200;0;0.0;0;No;10;0.971866667
01/31/2015;Quarter5;finishing;Saturday;1;;3.94;19352.0;;1800;0;0.0;0;No;15;0.971866667
01/31/2015;Quarter5;finishing;Saturday;9;;3.94;24078.0;;240;0;0.0;0;No;2;0.971866667
01/31/2015;Quarter5;finishing;Saturday;12;;4.08;7279.0;;1080;0;0.0;0;No;9;0.971866667
01/31/2015;Quarter5;finishing;Saturday;5;;3.94;1576.0;;240;0;0.0;0;No;2;0.971866667
01/31/2015;Quarter5;finishing;Saturday;7;;3.94;19316.0;;1200;0;0.0;0;No;10;0.971866667
01/31/2015;Quarter5;finishing;Saturday;8;;3.94;18190.0;;960;0;0.0;0;No;8;0.971866667
01/31/2015;Quarter5;finishing;Saturday;11;;3.94;14587.0;;b;0;0.0;0;No;5;0.971866667
01/31/2015;Quarter5;finishing;Saturday;6;;3.94;7930.0;;1200;0;0.0;0;No;10;0.971866667
01/31/2015;Quarter5;sweing;Saturday;10;;22.52;8979.0;1116.0;6720;93;0.0;0;No;56;0.920236905
01/31/2015;Quarter5;sweing;Saturday;4;;22.52;18559.0;1432.0;6660;88;0.0;0;No;58;0.900537069
01/31/2015;Quarter5;sweing;Saturday;9;;29.12;6108.0;1082.0;6840;81;0.0;0;No;57;0.850610526
01/31/2015;Quarter5;sweing;Saturday;1;;22.94;16796.0;1502.0;6960;81;0.0;0;No;58;0.850362069
01/31/2015;Quarter5;sweing;Saturday;12;;15.26;10614.0;1209.0;4200;45;0.0;0;No;35;0.750646667
01/31/2015;Quarter5;sweing;Saturday;5;;50.89;7850.0;282.0;5880;56;0.0;0;No;59;0.656763743
01/31/2015;Quarter5;sweing;Saturday;11;;20.1;20158.0;1417.0;6480;49;0.0;0;No;54;0.650148148
01/31/2015;Quarter5;sweing;Saturday;6;;18.79;6079.0;799.0;3960;23;0.0;0;No;33;0.600710606
01/31/2015;Quarter5;sweing;Saturday;7;;23.54;15858.0;1109.0;6720;0;0.0;0;No;56;0.388830357
01/31/2015;Quarter5;sweing;Saturday;8;;23.54;21731.0;1144.0;6480;0;0.0;0;No;54;0.286984568
02/01/2015;Quarter1;finishing;Sunday;8;;4.15;23868.0;;960;0;0.0;0;No;8;1.0115625
02/01/2015;Quarter1;sweing;Sunday;2;;22.52;24188.0;1396.0;6900;113;0.0;0;No;58;1.000671304
02/01/2015;Quarter1;sweing;Sunday;1;;22.94;1779.0;1582.0;3060;113;0.0;0;No;59;1.000402055
02/01/2015;Quarter1;finishing;Sunday;1;;3.94;17276.0;;2280;0;0.0;0;No;19;0.950438596
02/01/2015;Quarter1;sweing;Sunday;3;;22.52;2432.0;1124.0;6840;100;0.0;0;No;57;0.950185965
02/01/2015;Quarter1;finishing;Sunday;2;;3.94;21026.0;;1200;0;0.0;0;No;10;0.912766667
02/01/2015;Quarter1;finishing;Sunday;7;;3.94;16736.0;;2160;0;0.0;0;No;18;0.892194444
02/01/2015;Quarter1;finishing;Sunday;10;;3.94;24897.0;;1200;0;0.0;0;No;10;0.8865
02/01/2015;Quarter1;sweing;Sunday;10;;22.52;2934.0;1282.0;6720;75;0.0;0;No;56;0.850532143
02/01/2015;Quarter1;sweing;Sunday;4;;22.52;16850.0;1472.0;7020;60;0.0;0;No;59;0.85011396
02/01/2015;Quarter1;finishing;Sunday;4;;4.3;23725.0;;1440;0;0.0;0;No;12;0.845069444
02/01/2015;Quarter1;sweing;Sunday;9;;29.12;21135.0;1282.0;6960;45;0.0;0;No;58;0.750593103
02/01/2015;Quarter1;sweing;Sunday;12;;15.26;3586.0;1276.0;1440;45;0.0;0;No;35;0.750450658
02/01/2015;Quarter1;finishing;Sunday;12;;4.08;22481.0;;1080;0;0.0;0;No;9;0.702666667
02/01/2015;Quarter1;sweing;Sunday;11;;20.1;8066.0;1192.0;6120;75;0.0;0;No;54;0.700508929
02/01/2015;Quarter1;sweing;Sunday;6;;18.79;6175.0;881.0;3960;26;0.0;0;No;33;0.651007071
02/01/2015;Quarter1;sweing;Sunday;8;;24.26;20846.0;1196.0;6600;0;0.0;0;No;55;0.466821212
02/01/2015;Quarter1;sweing;Sunday;7;;24.26;14686.0;1400.0;6720;0;0.0;0;No;56;0.411553571
02/01/2015;Quarter1;finishing;Sunday;6;;2.9;8054.0;;1200;0;0.0;0;No;10;0.314166667
02/02/2015;Quarter1;sweing;Monday;1;;22.94;19298.0;16882.0;7020;113;0.0;0;No;59;1.000602279
02/02/2015;Quarter1;finishing;Monday;9;;3.94;7949.0;;960;0;0.0;0;No;8;0.994270833
02/02/2015;Quarter1;sweing;Monday;2;;22.52;21619.0;21385.0;7020;88;0.0;0;No;59;0.900158405
02/02/2015;Quarter1;sweing;Monday;3;;22.52;24408.0;21266.0;6840;70;0.0;0;No;57;0.90014152
02/02/2015;Quarter1;sweing;Monday;10;;22.52;24552.0;21540.0;6720;88;0.0;0;No;56;0.900129762
02/02/2015;Quarter1;finishing;Monday;10;;3.94;5135.0;;1200;0;0.0;0;No;10;0.85695
02/02/2015;Quarter1;finishing;Monday;4;;4.3;14876.0;;1440;0;0.0;0;No;12;0.809236111
02/02/2015;Quarter1;sweing;Monday;12;;15.26;15962.0;12261.0;3600;63;0.0;0;No;35;0.800401961
02/02/2015;Quarter1;sweing;Monday;4;;22.52;23664.0;23122.0;5940;50;0.0;0;No;57;0.800393224
02/02/2015;Quarter1;sweing;Monday;9;;29.12;15508.0;8992.0;6960;55;0.0;0;No;58;0.799963218
02/02/2015;Quarter1;finishing;Monday;12;;4.08;18322.0;;1080;0;0.0;0;No;9;0.740444444
02/02/2015;Quarter1;sweing;Monday;11;;20.55;19254.0;9792.0;6480;60;0.0;0;No;54;0.700398148
02/02/2015;Quarter1;sweing;Monday;6;;18.79;24650.0;2984.0;3960;30;0.0;0;No;33;0.700354545
02/02/2015;Quarter1;finishing;Monday;8;;4.15;12382.0;;960;0;0.0;0;No;8;0.561979167
02/02/2015;Quarter1;finishing;Monday;1;;3.94;12848.0;;2280;0;0.0;0;No;19;0.504596491
02/02/2015;Quarter1;sweing;Monday;5;;30.1;23356.0;839.0;6960;0;0.0;0;No;58;0.500801724
02/02/2015;Quarter1;sweing;Monday;7;;24.26;17591.0;2698.0;6720;0;0.0;0;No;56;0.295307738
02/02/2015;Quarter1;finishing;Monday;6;;2.9;5429.0;;1200;0;0.0;0;No;10;0.280333333
02/02/2015;Quarter1;sweing;Monday;8;;24.26;18507.0;1435.0;6600;0;0.0;0;No;55;0.260978788
02/03/2015;Quarter1;finishing;Tuesday;2;;3.94;20360.0;;2400;0;0.0;0;No;20;1.001416667
02/03/2015;Quarter1;sweing;Tuesday;1;;22.52;2419.0;1500.0;6900;113;0.0;0;No;58;1.000018551
02/03/2015;Quarter1;sweing;Tuesday;10;;22.52;6333.0;1188.0;6720;90;0.0;0;No;56;0.999995238
02/03/2015;Quarter1;finishing;Tuesday;1;;3.94;12599.0;;1200;0;0.0;0;No;10;0.99485
02/03/2015;Quarter1;finishing;Tuesday;8;;4.15;10269.0;;960;0;0.0;0;No;8;0.976979167
02/03/2015;Quarter1;sweing;Tuesday;3;;22.52;22843.0;1112.0;6840;100;0.0;0;No;57;0.950185965
02/03/2015;Quarter1;sweing;Tuesday;2;;22.52;8697.0;1452.0;6960;100;0.0;0;No;58;0.949981609
02/03/2015;Quarter1;finishing;Tuesday;9;;3.94;8572.0;;1320;0;0.0;0;No;11;0.919954545
02/03/2015;Quarter1;sweing;Tuesday;4;;22.52;18404.0;340.0;5460;63;0.0;0;No;57;0.800434622
02/03/2015;Quarter1;sweing;Tuesday;12;;15.26;3070.0;1029.0;2040;50;0.0;0;No;35;0.800259023
02/03/2015;Quarter1;finishing;Tuesday;12;;4.08;9616.0;;1080;0;0.0;0;No;9;0.778222222
02/03/2015;Quarter1;sweing;Tuesday;9;;29.12;7909.0;1070.0;6960;34;0.0;0;No;58;0.750593103
02/03/2015;Quarter1;sweing;Tuesday;11;;25.31;7776.0;946.0;5760;60;0.0;0;No;54;0.700513566
02/03/2015;Quarter1;sweing;Tuesday;6;;18.79;18897.0;913.0;;30;0.0;0;No;34;0.700184577
02/03/2015;Quarter1;sweing;Tuesday;8;;24.26;8377.0;1363.0;;0;0.0;0;No;56;0.586465465
02/03/2015;Quarter1;sweing;Tuesday;7;;24.26;17187.0;1639.0;;0;0.0;0;No;56;0.541517857
02/03/2015;Quarter1;finishing;Tuesday;4;;4.3;5509.0;;1440;0;0.0;0;No;12;0.5375
02/03/2015;Quarter1;finishing;Tuesday;6;;2.9;20217.0;;960;0;0.0;0;No;8;0.495416667
02/03/2015;Quarter1;sweing;Tuesday;5;;30.1;22663.0;415.0;6960;0;0.0;0;No;58;0.415172414
02/04/2015;Quarter1;sweing;Wednesday;2;;22.52;14006.0;1263.0;6900;100;0.0;0;No;58;1.05028058
02/04/2015;Quarter1;sweing;Wednesday;3;;22.52;6078.0;968.0;6840;113;0.0;0;No;57;1.000230409
02/04/2015;Quarter1;sweing;Wednesday;10;;22.52;5764.0;1108.0;6720;113;0.0;0;No;56;0.999995238
02/04/2015;Quarter1;finishing;Wednesday;2;;3.94;18872.0;;2160;0;0.0;0;No;18;0.966759259
02/04/2015;Quarter1;finishing;Wednesday;1;;3.94;3876.0;;1200;0;0.0;0;No;10;0.929183333
02/04/2015;Quarter1;finishing;Wednesday;8;;4.15;1313.0;;3000;0;0.0;0;No;25;0.915766667
02/04/2015;Quarter1;sweing;Wednesday;1;;22.52;18122.0;1532.0;6900;88;0.0;0;No;58;0.900147246
02/04/2015;Quarter1;sweing;Wednesday;12;;15.26;17926.0;1094.0;4080;38;0.0;0;No;34;0.800401961
02/04/2015;Quarter1;sweing;Wednesday;9;;22.52;20660.0;1086.0;6960;50;0.0;0;No;58;0.799963218
02/04/2015;Quarter1;finishing;Wednesday;7;;3.94;24648.0;;960;0;0.0;0;No;8;0.779791667
02/04/2015;Quarter1;finishing;Wednesday;9;;3.94;21553.0;;960;0;0.0;0;No;8;0.755166667
02/04/2015;Quarter1;sweing;Wednesday;6;;18.79;9666.0;941.0;3360;30;0.0;0;No;33;0.700710417
02/04/2015;Quarter1;sweing;Wednesday;7;;24.26;22859.0;1471.0;6960;0;0.0;0;No;58;0.700612069
02/04/2015;Quarter1;sweing;Wednesday;11;;10.05;6627.0;1042.0;6120;60;0.0;0;No;53;0.700278846
02/04/2015;Quarter1;sweing;Wednesday;8;;29.12;19626.0;1248.0;6840;0;0.0;0;No;57;0.700135088
02/04/2015;Quarter1;finishing;Wednesday;12;;4.08;6819.0;;1080;0;0.0;0;No;9;0.687555556
02/04/2015;Quarter1;sweing;Wednesday;5;;30.1;988.0;326.0;5820;0;90.0;10;No;59;0.650834808
02/04/2015;Quarter1;finishing;Wednesday;6;;2.9;6960.0;;960;0;0.0;0;No;8;0.531666667
02/04/2015;Quarter1;sweing;Wednesday;4;;30.1;9743.0;287.0;6060;23;150.0;15;No;56;0.350706422
02/05/2015;Quarter1;sweing;Thursday;2;;22.52;20412.0;1300.0;6780;113;0.0;0;No;57;1.000446018
02/05/2015;Quarter1;sweing;Thursday;1;;22.52;12694.0;1485.0;6900;113;0.0;0;No;58;1.000018551
02/05/2015;Quarter1;sweing;Thursday;10;;22.52;13561.0;1039.0;6720;113;0.0;0;No;56;0.999995238
02/05/2015;Quarter1;finishing;Thursday;2;;3.94;5177.0;;2640;0;0.0;0;No;22;0.999924242
02/05/2015;Quarter1;sweing;Thursday;3;;22.52;8196.0;1063.0;6840;100;0.0;0;No;57;0.950185965
02/05/2015;Quarter1;finishing;Thursday;6;;2.9;12271.0;;960;0;0.0;0;No;8;0.9425
02/05/2015;Quarter1;finishing;Thursday;12;;4.08;22176.0;;1080;0;0.0;0;No;9;0.906666667
02/05/2015;Quarter1;finishing;Thursday;7;;3.94;22155.0;;1200;0;0.0;0;No;10;0.8471
02/05/2015;Quarter1;finishing;Thursday;1;;3.94;20093.0;;1440;0;0.0;0;No;12;0.845458333
02/05/2015;Quarter1;sweing;Thursday;12;;15.26;16018.0;1083.0;720;38;0.0;0;No;34;0.800612676
02/05/2015;Quarter1;sweing;Thursday;9;;29.12;20570.0;1069.0;6960;50;0.0;0;No;58;0.799963218
02/05/2015;Quarter1;finishing;Thursday;10;;3.94;21683.0;;960;0;0.0;0;No;8;0.771583333
02/05/2015;Quarter1;sweing;Thursday;11;;10.05;4956.0;668.0;2520;34;0.0;0;No;26;0.7504
02/05/2015;Quarter1;sweing;Thursday;6;;18.79;21364.0;766.0;2760;30;0.0;0;No;33;0.700079032
02/05/2015;Quarter1;sweing;Thursday;5;;30.1;1116.0;557.0;6960;0;0.0;0;No;58;0.562212644
02/05/2015;Quarter1;sweing;Thursday;7;;24.26;16937.0;1608.0;6960;0;0.0;0;No;58;0.522844828
02/05/2015;Quarter1;sweing;Thursday;4;;30.1;9953.0;417.0;6360;23;0.0;0;Yes;53;0.500720126
02/05/2015;Quarter1;sweing;Thursday;8;;24.26;2660.0;1167.0;6840;0;0.0;0;No;57;0.496549708
02/07/2015;Quarter1;finishing;Saturday;2;;3.94;9384.0;;3000;0;0.0;0;No;25;1.050666667
02/07/2015;Quarter1;sweing;Saturday;2;;22.52;3351.0;1186.0;6900;113;0.0;0;No;58;1.000018551
02/07/2015;Quarter1;sweing;Saturday;3;;22.52;22115.0;1060.0;6840;100;0.0;0;No;57;0.950185965
02/07/2015;Quarter1;sweing;Saturday;1;;22.52;14072.0;1534.0;6780;88;0.0;0;No;57;0.900135693
02/07/2015;Quarter1;sweing;Saturday;10;;22.52;20817.0;1142.0;6720;88;0.0;0;No;56;0.900129762
02/07/2015;Quarter1;finishing;Saturday;12;;4.08;21306.0;;1080;0;0.0;0;No;9;0.899111111
02/07/2015;Quarter1;finishing;Saturday;1;;3.94;21443.0;;1200;0;0.0;0;No;10;0.870083333
02/07/2015;Quarter1;finishing;Saturday;6;;2.9;4379.0;;960;0;0.0;0;No;8;0.845833333
02/07/2015;Quarter1;sweing;Saturday;12;;15.26;9378.0;1021.0;4080;63;0.0;0;No;34;0.800401961
02/07/2015;Quarter1;sweing;Saturday;9;;29.12;3063.0;829.0;6960;50;0.0;0;No;58;0.799963218
02/07/2015;Quarter1;finishing;Saturday;9;;3.94;16685.0;;960;0;0.0;0;No;8;0.771583333
02/07/2015;Quarter1;sweing;Saturday;6;;18.79;19009.0;813.0;1560;34;0.0;0;No;33;0.750520115
02/07/2015;Quarter1;sweing;Saturday;11;;10.05;9239.0;677.0;3240;45;0.0;0;No;27;0.750027778
02/07/2015;Quarter1;finishing;Saturday;7;;3.94;20536.0;;1200;0;0.0;0;No;10;0.715766667
02/07/2015;Quarter1;sweing;Saturday;7;;24.26;19610.0;658.0;6960;0;270.0;45;No;58;0.662270115
02/07/2015;Quarter1;sweing;Saturday;4;;30.1;24881.0;486.0;6780;30;0.0;0;Yes;57;0.600224189
02/07/2015;Quarter1;sweing;Saturday;5;;30.1;882.0;687.0;7500;0;0.0;0;No;59;0.545657673
02/07/2015;Quarter1;finishing;Saturday;4;;4.3;20697.0;;960;0;0.0;0;No;8;0.447916667
02/07/2015;Quarter1;sweing;Saturday;8;;24.26;24148.0;652.0;6840;0;300.0;37;No;57;0.365318713
02/08/2015;Quarter2;sweing;Sunday;2;;22.52;3387.0;1233.0;6900;113;0.0;0;No;58;1.000018551
02/08/2015;Quarter2;finishing;Sunday;7;;4.15;24259.0;;1440;0;0.0;0;No;12;0.928680556
02/08/2015;Quarter2;sweing;Sunday;10;;22.52;2466.0;1388.0;6720;88;0.0;0;No;56;0.9008
02/08/2015;Quarter2;sweing;Sunday;1;;22.52;14624.0;1615.0;6780;88;0.0;0;No;57;0.900135693
02/08/2015;Quarter2;sweing;Sunday;3;;22.52;4929.0;1283.0;6720;88;0.0;0;No;56;0.900129762
02/08/2015;Quarter2;finishing;Sunday;1;;3.94;4036.0;;1200;0;0.0;0;No;10;0.893066667
02/08/2015;Quarter2;finishing;Sunday;12;;4.08;14603.0;;1080;0;0.0;0;No;9;0.891555556
02/08/2015;Quarter2;finishing;Sunday;2;;3.94;8100.0;;2160;0;0.0;0;No;18;0.875555556
02/08/2015;Quarter2;finishing;Sunday;8;;4.15;22038.0;;1800;0;0.0;0;No;15;0.840888889
02/08/2015;Quarter2;sweing;Sunday;12;;15.26;15268.0;1026.0;2880;63;0.0;0;No;34;0.800355208
02/08/2015;Quarter2;sweing;Sunday;9;;29.12;24209.0;909.0;6960;50;0.0;0;No;58;0.799963218
02/08/2015;Quarter2;sweing;Sunday;6;;18.79;8368.0;670.0;3960;34;0.0;0;No;33;0.75065101
02/08/2015;Quarter2;sweing;Sunday;11;;10.05;19501.0;629.0;3240;45;0.0;0;No;27;0.750027778
02/08/2015;Quarter2;sweing;Sunday;5;;30.1;23978.0;754.0;7020;0;0.0;0;No;59;0.700618234
02/08/2015;Quarter2;finishing;Sunday;6;;2.9;19035.0;;960;0;0.0;0;No;8;0.610208333
02/08/2015;Quarter2;finishing;Sunday;9;;3.94;22169.0;;960;0;0.0;0;No;8;0.607416667
02/08/2015;Quarter2;sweing;Sunday;4;;30.1;1079.0;712.0;6780;44;0.0;0;Yes;57;0.568259587
02/08/2015;Quarter2;sweing;Sunday;7;;24.26;11210.0;148.0;6960;0;0.0;0;No;58;0.355534483
02/08/2015;Quarter2;sweing;Sunday;8;;24.26;4452.0;154.0;6840;0;0.0;0;No;57;0.353259649
02/09/2015;Quarter2;finishing;Monday;2;;3.94;11365.0;;2160;0;0.0;0;No;18;1.057962963
02/09/2015;Quarter2;finishing;Monday;1;;3.94;17550.0;;1200;0;0.0;0;No;10;0.962016667
02/09/2015;Quarter2;sweing;Monday;10;;22.52;21039.0;1127.0;120;88;0.0;0;No;56;0.9008
02/09/2015;Quarter2;sweing;Monday;1;;22.52;21130.0;1506.0;3600;70;0.0;0;No;57;0.900509044
02/09/2015;Quarter2;sweing;Monday;2;;22.52;21382.0;1413.0;360;70;0.0;0;No;57;0.900477825
02/09/2015;Quarter2;finishing;Monday;6;;2.9;22123.0;;960;0;0.0;0;No;8;0.888125
02/09/2015;Quarter2;sweing;Monday;12;;15.26;12366.0;970.0;a;63;0.0;0;No;34;0.800401961
02/09/2015;Quarter2;sweing;Monday;3;;22.52;8371.0;1271.0;;50;0.0;0;No;57;0.800161172
02/09/2015;Quarter2;sweing;Monday;9;;29.12;16111.0;1073.0;;50;0.0;0;No;58;0.799963218
02/09/2015;Quarter2;sweing;Monday;4;;30.1;6498.0;767.0;;50;0.0;0;Yes;57;0.790003236
02/09/2015;Quarter2;sweing;Monday;11;;10.05;9469.0;103.0;0;45;0.0;0;No;54;0.750648148
02/09/2015;Quarter2;finishing;Monday;8;;4.15;17951.0;;1800;0;0.0;0;No;15;0.707111111
02/09/2015;Quarter2;sweing;Monday;5;;30.1;11928.0;773.0;7020;40;0.0;0;No;58;0.700618234
02/09/2015;Quarter2;finishing;Monday;9;;3.94;5800.0;;960;0;0.0;0;No;8;0.697708333
02/09/2015;Quarter2;sweing;Monday;6;;18.79;18981.0;708.0;4080;0;0.0;0;No;34;0.612517157
02/09/2015;Quarter2;sweing;Monday;7;;30.1;4105.0;842.0;6960;0;0.0;0;Yes;58;0.350301724
02/09/2015;Quarter2;sweing;Monday;8;;30.1;9306.0;901.0;6960;0;0.0;0;Yes;58;0.350301724
02/09/2015;Quarter2;finishing;Monday;12;;4.08;8855.0;;1080;0;0.0;0;No;9;0.272
02/10/2015;Quarter2;finishing;Tuesday;12;;4.08;4974.0;;1080;0;0.0;0;No;9;1.004888889
02/10/2015;Quarter2;finishing;Tuesday;2;;3.94;17948.0;;2160;0;0.0;0;No;18;0.966759259
02/10/2015;Quarter2;sweing;Tuesday;10;;22.52;6074.0;1268.0;0;88;0.0;0;No;56;0.90063244
02/10/2015;Quarter2;sweing;Tuesday;1;;22.52;5152.0;1546.0;0;88;0.0;0;No;57;0.90047076
02/10/2015;Quarter2;sweing;Tuesday;3;;22.52;16632.0;813.0;0;88;0.0;0;No;57;0.90047076
02/10/2015;Quarter2;sweing;Tuesday;2;;22.52;9422.0;1512.0;0;88;0.0;0;No;57;0.899984058
02/10/2015;Quarter2;finishing;Tuesday;1;;3.94;3028.0;;1440;0;0.0;0;No;12;0.853666667
02/10/2015;Quarter2;sweing;Tuesday;9;;29.12;22876.0;1263.0;2160;38;0.0;0;No;58;0.8008
02/10/2015;Quarter2;sweing;Tuesday;12;;15.26;4027.0;900.0;4080;50;0.0;0;No;34;0.800401961
